State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed
MA,,65,665,5,20062,IOPIDINE 0,,,,,,,,5,1,68.56,0,0,
MA,,65,665,5,20063,IOPIDINE 0,,,,,,,,30,4,417.38,0,0,
MA,,65,665,5,20064,IOPIDINE 0,,,,,,,,45,7,626.06,0,0,
MA,,65,665,10,20061,IOPIDINE 0,,,,,,,,50,5,350.88,0,0,
MA,,65,665,10,20062,IOPIDINE 0,,,,,,,,90,9,915.39,0,0,
MA,,65,665,10,20063,IOPIDINE 0,,,,,,,,40,4,338.64,0,0,
MA,,65,665,10,20064,IOPIDINE 0,,,,,,,,70,7,643.77,0,0,
MA,,65,4013,3,20061,VIGAMOX 0.,,,,,,,,2137,689,34145.22,0,0,
MA,,65,4013,3,20062,VIGAMOX 0.,,,,,,,,2167,700,36001.14,0,0,
MA,,65,4013,3,20063,VIGAMOX 0.,,,,,,,,1922,617,32021.13,0,0,
MA,,65,4013,3,20064,VIGAMOX 0.,,,,,,,,2317,744,38852.1,0,0,
MA,,65,8531,10,20061,CIPRO HC O,,,,,,,,4913,485,37264.42,0,0,
MA,,65,8531,10,20062,CIPRO HC O,,,,,,,,4347.5,431,33710.03,0,0,
MA,,65,8531,10,20063,CIPRO HC O,,,,,,,,8810,881,68373.53,0,0,
MA,,65,8531,10,20064,CIPRO HC O,,,,,,,,4810,478,37265.59,0,0,
MA,,65,8533,2,20061,CIPRODEX O,,,,,,,,2321.75,302,22602.53,0,0,
MA,,65,8533,2,20062,CIPRODEX O,,,,,,,,2657.375,348,26115.94,0,0,
MA,,65,8533,2,20063,CIPRODEX O,,,,,,,,5478.313,719,54302.46,0,0,
MA,,65,8533,2,20064,CIPRODEX O,,,,,,,,4203,545,40955.26,0,0,
MA,,66,28,25,20061,SULFACET-R,,,,,,,,25,1,30.21,0,0,
MA,,66,28,25,20064,SULFACET-R,,,,,,,,150,6,274.86,0,0,
MA,,66,71,60,20061,PSORCON 0.,,,,,,,,60,1,81.1,0,0,
MA,,66,272,17,20061,PSORCON E ,,,,,,,,15,1,24.71,0,0,
MA,,66,272,31,20061,PSORCON E ,,,,,,,,30,1,46.23,0,0,
MA,,66,272,31,20062,PSORCON E ,,,,,,,,120,4,116.06,0,0,
MA,,66,272,60,20061,PSORCON E ,,,,,,,,420,7,564.38,0,0,
MA,,66,272,60,20062,PSORCON E ,,,,,,,,180,2,273.93,0,0,
MA,,66,275,17,20062,PSORCON E ,,,,,,,,15,1,30.49,0,0,
MA,,66,275,31,20061,PSORCON E ,,,,,,,,30,1,46.23,0,0,
MA,,66,275,60,20061,PSORCON E ,,,,,,,,240,4,360.42,0,0,
MA,,66,275,60,20062,PSORCON E ,,,,,,,,240,4,358.32,0,0,
MA,,66,275,60,20064,PSORCON E ,,,,,,,,60,1,88.83,0,0,
MA,,66,494,25,20061,BENZACLIN ,,,,,,,,2400,87,5044.14,0,0,
MA,,66,494,25,20062,BENZACLIN ,,,,,,,,700,24,501.34,0,0,
MA,,66,494,25,20063,BENZACLIN ,,,,,,,,300,12,275.53,0,0,
MA,,66,494,25,20064,BENZACLIN ,,,,,,,,525,18,500.25,0,0,
MA,,66,494,50,20061,BENZACLIN ,,,,,,,,10945,217,18679.36,0,0,
MA,,66,494,50,20062,BENZACLIN ,,,,,,,,3400,68,2303.98,0,0,
MA,,66,494,50,20063,BENZACLIN ,,,,,,,,2500,49,1496.89,0,0,
MA,,66,494,50,20064,BENZACLIN ,,,,,,,,3100,62,2069.57,0,0,
MA,,66,494,55,20063,BENZACLIN ,,,,,,,,200,4,93.47,0,0,
MA,,66,494,55,20064,BENZACLIN ,,,,,,,,250,5,181.33,0,0,
MA,,66,507,15,20064,DERMATOP 0,,,,,,,,60,2,55.96,0,0,
MA,,66,507,60,20062,DERMATOP 0,,,,,,,,60,1,3.5,0,0,
MA,,66,507,60,20064,DERMATOP 0,,,,,,,,60,1,58.77,0,0,
MA,,66,577,60,20061,BENZAMYCIN,,,,,,,,240,4,275.94,0,0,
MA,,66,577,60,20064,BENZAMYCIN,,,,,,,,60,1,22.63,0,0,
MA,,66,603,3,20061,VANAMIDE 4,,,,,,,,510,6,181.33,0,0,
MA,,66,603,3,20062,VANAMIDE 4,,,,,,,,85,1,31.4,0,0,
MA,,66,603,7,20061,VANAMIDE 4,,,,,,,,1393,7,514.57,0,0,
MA,,66,7150,30,20061,CARAC CREA,,,,,,,,690,23,2341.56,0,0,
MA,,66,7150,30,20062,CARAC CREA,,,,,,,,150,5,551.73,0,0,
MA,,66,7150,30,20063,CARAC CREA,,,,,,,,240,8,801.13,0,0,
MA,,66,7150,30,20064,CARAC CREA,,,,,,,,660,21,2374.14,0,0,
MA,,66,7500,4,20061,KLARON 10%,,,,,,,,1538,13,632,0,0,
MA,,66,7500,4,20062,KLARON 10%,,,,,,,,944,8,338.92,0,0,
MA,,66,7500,4,20063,KLARON 10%,,,,,,,,236,2,71.81,0,0,
MA,,66,7500,4,20064,KLARON 10%,,,,,,,,474,4,179.44,0,0,
MA,,66,8008,2,20061,PENLAC 8% ,,,,,,,,204.6,29,3613.99,0,0,
MA,,66,8008,2,20062,PENLAC 8% ,,,,,,,,165,25,3102.69,0,0,
MA,,66,8008,2,20063,PENLAC 8% ,,,,,,,,145.2,22,2863.27,0,0,
MA,,66,8008,2,20064,PENLAC 8% ,,,,,,,,171.6,26,3537.38,0,0,
MA,,66,9028,25,20061,SULFACET-R,,,,,,,,75,2,123.85,0,0,
MA,,66,9850,60,20061,NORITATE 1,,,,,,,,840,14,955.8,0,0,
MA,,66,9850,60,20063,NORITATE 1,,,,,,,,120,2,52.04,0,0,
MA,,66,9850,60,20064,NORITATE 1,,,,,,,,180,3,208.95,0,0,
MA,,67,5,18,20064,EX-LAX CHO,,,,,,,,55,4,15.37,0,0,
MA,,67,5,48,20064,EX-LAX CHO,,,,,,,,90,1,12.68,0,0,
MA,,67,145,68,20064,ASCRIPTIN ,,,,,,,,30,1,1.79,0,0,
MA,,67,213,7,20063,NICOTINE 7,,,,,,,,825,50,1886.49,0,0,
MA,,67,213,7,20064,NICOTINE 7,,,,,,,,1133,60,2255.57,0,0,
MA,,67,213,14,20063,NICOTINE 7,,,,,,,,378,20,742.15,0,0,
MA,,67,213,14,20064,NICOTINE 7,,,,,,,,541,26,933.3,0,0,
MA,,67,214,7,20063,NICOTINE 1,,,,,,,,1204,66,2784.36,0,0,
MA,,67,214,7,20064,NICOTINE 1,,,,,,,,1262,57,2827.47,0,0,
MA,,67,215,7,20063,NICOTINE 2,,,,,,,,1651,81,3787.42,0,0,
MA,,67,215,7,20064,NICOTINE 2,,,,,,,,1672,84,3663.52,0,0,
MA,,67,219,90,20064,MAALOX QUI,,,,,,,,270,3,16.77,0,0,
MA,,67,220,71,20064,MAALOX SUS,,,,,,,,1022,6,13.88,0,0,
MA,,67,222,44,20064,MAALOX SUS,,,,,,,,206.666,2,1.74,0,0,
MA,,67,224,12,20064,MAALOX MAX,,,,,,,,1947,11,18.77,0,0,
MA,,67,226,65,20064,MAALOX QUI,,,,,,,,65,1,4.59,0,0,
MA,,67,228,12,20064,MAALOX MAX,,,,,,,,710,2,8.72,0,0,
MA,,67,247,12,20064,MAALOX MAX,,,,,,,,120,1,1.02,0,0,
MA,,67,256,71,20064,MAALOX PLU,,,,,,,,10,1,1.15,0,0,
MA,,67,328,62,20064,MAALOX SUS,,,,,,,,275,3,2.79,0,0,
MA,,67,328,71,20064,MAALOX SUS,,,,,,,,96.048,2,2.81,0,0,
MA,,67,330,44,20064,MAALOX SUS,,,,,,,,60,1,2.26,0,0,
MA,,67,330,62,20061,MAALOX SUS,,,,,,,,53.333,1,0.89,0,0,
MA,,67,330,62,20064,MAALOX SUS,,,,,,,,220,4,2.22,0,0,
MA,,67,330,71,20063,MAALOX SUS,,,,,,,,10,1,0.84,0,0,
MA,,67,330,71,20064,MAALOX SUS,,,,,,,,2342.999,21,25.36,0,0,
MA,,67,331,71,20064,MAALOX SUS,,,,,,,,1049.998,8,8.58,0,0,
MA,,67,333,71,20064,MAALOX PLU,,,,,,,,435,2,5.13,0,0,
MA,,67,334,71,20061,MAALOX TC ,,,,,,,,64.32,1,4.11,0,0,
MA,,67,338,71,20064,MAALOX PLU,,,,,,,,1420,2,13.44,0,0,
MA,,67,949,15,20064,DESENEX 2%,,,,,,,,15,1,4.04,0,0,
MA,,67,949,30,20064,DESENEX 2%,,,,,,,,970,8,62.72,0,0,
MA,,67,4345,4,20061,TRANSDERM-,,,,,,,,1552,270,9578.76,0,0,
MA,,67,4345,4,20062,TRANSDERM-,,,,,,,,1056,164,6830.2,0,0,
MA,,67,4345,4,20063,TRANSDERM-,,,,,,,,892,160,5945.02,0,0,
MA,,67,4345,4,20064,TRANSDERM-,,,,,,,,934,154,6290.26,0,0,
MA,,67,4346,24,20061,TRANSDERM-,,,,,,,,16,2,47.3,0,0,
MA,,67,5124,7,20064,NICOTINE 7,,,,,,,,853,42,1629.99,0,0,
MA,,67,5124,14,20064,NICOTINE 7,,,,,,,,436,23,770.81,0,0,
MA,,67,5125,7,20064,NICOTINE 1,,,,,,,,1018,50,2325.81,0,0,
MA,,67,5125,14,20064,NICOTINE 1,,,,,,,,2482,122,4794.1,0,0,
MA,,67,5126,7,20064,NICOTINE 2,,,,,,,,1161,55,2534.31,0,0,
MA,,67,5126,14,20063,NICOTINE 2,,,,,,,,784,33,1521.72,0,0,
MA,,67,5126,14,20064,NICOTINE 2,,,,,,,,6249,275,12160.12,0,0,
MA,,67,6024,15,20061,DENAVIR 1%,,,,,,,,647.25,381,11360.99,0,0,
MA,,67,6024,15,20062,DENAVIR 1%,,,,,,,,441.5,265,8339.44,0,0,
MA,,67,6024,15,20063,DENAVIR 1%,,,,,,,,414,251,7961.74,0,0,
MA,,67,6024,15,20064,DENAVIR 1%,,,,,,,,627,341,12141.82,0,0,
MA,,67,6045,56,20064,NICOTINE T,,,,,,,,56,1,106.6,0,0,
MA,,67,6070,10,20064,LORATADINE,,,,,,,,90,3,12.58,0,0,
MA,,67,6070,30,20064,LORATADINE,,,,,,,,600,20,69.18,0,0,
MA,,67,6108,12,20064,MAALOX TOT,,,,,,,,355,1,5.77,0,0,
MA,,67,6109,12,20064,MAALOX TOT,,,,,,,,100,1,1.58,0,0,
MA,,67,6139,14,20064,MS NICOTIN,,,,,,,,84,4,166.02,0,0,
MA,,67,6140,14,20064,MS NICOTIN,,,,,,,,14,1,29.13,0,0,
MA,,67,6141,14,20064,MS NICOTIN,,,,,,,,42,3,81.17,0,0,
MA,,68,20,1,20061,NORPRAMIN ,,,,,,,,120,2,40,0,0,
MA,,68,20,1,20064,NORPRAMIN ,,,,,,,,120,2,28.92,0,0,
MA,,68,125,16,20061,BENTYL 10 ,,,,,,,,2730,5,197.21,0,0,
MA,,68,125,16,20062,BENTYL 10 ,,,,,,,,2010,4,100.14,0,0,
MA,,68,125,16,20063,BENTYL 10 ,,,,,,,,480,1,42.52,0,0,
MA,,68,277,61,20061,HIPREX 1 G,,,,,,,,66,2,72.78,0,0,
MA,,68,509,60,20061,RIFAMATE C,,,,,,,,30,1,75.49,0,0,
MA,,68,509,60,20062,RIFAMATE C,,,,,,,,60,1,160.31,0,0,
MA,,69,50,19,20064,EXUBERA CO,,,,,,,,180,1,117.59,0,0,
MA,,69,468,56,20063,CHANTIX 0.,,,,,,,,56,1,94.08,0,0,
MA,,69,468,56,20064,CHANTIX 0.,,,,,,,,6652,137,11192.19,0,0,
MA,,69,469,56,20063,CHANTIX 1 ,,,,,,,,60,1,100.8,0,0,
MA,,69,469,56,20064,CHANTIX 1 ,,,,,,,,8966,172,14712.21,0,0,
MA,,69,469,97,20063,CHANTIX CO,,,,,,,,56,1,94.08,0,0,
MA,,69,469,97,20064,CHANTIX CO,,,,,,,,17180,308,28883.79,0,0,
MA,,69,471,97,20063,CHANTIX ST,,,,,,,,106,2,188.14,0,0,
MA,,69,471,97,20064,CHANTIX ST,,,,,,,,50688,963,89372.3,0,0,
MA,,69,550,30,20064,SUTENT 12.,,,,,,,,28,1,1571.06,0,0,
MA,,69,550,38,20064,SUTENT 12.,,,,,,,,28,1,1571.06,0,0,
MA,,69,731,66,20064,ZYRTEC 10 ,,,,,,,,16023,524,31085.79,0,0,
MA,,69,732,66,20064,ZYRTEC 5 M,,,,,,,,328,12,664.67,0,0,
MA,,69,770,30,20064,SUTENT 25 ,,,,,,,,28,1,3142.12,0,0,
MA,,69,770,38,20064,SUTENT 25 ,,,,,,,,88,2,9875.24,0,0,
MA,,69,970,65,20061,VIBRAMYCIN,,,,,,,,540,2,135.55,0,0,
MA,,69,970,65,20063,VIBRAMYCIN,,,,,,,,840,2,204.53,0,0,
MA,,69,970,65,20064,VIBRAMYCIN,,,,,,,,1140,3,276.5,0,0,
MA,,69,971,93,20061,VIBRAMYCIN,,,,,,,,1250,6,537.61,0,0,
MA,,69,971,93,20062,VIBRAMYCIN,,,,,,,,715,5,302.92,0,0,
MA,,69,971,93,20063,VIBRAMYCIN,,,,,,,,3000,10,1347.57,0,0,
MA,,69,971,93,20064,VIBRAMYCIN,,,,,,,,2570,11,972.8,0,0,
MA,,69,980,30,20061,SUTENT 50 ,,,,,,,,60,2,13466.24,0,0,
MA,,69,980,30,20062,SUTENT 50 ,,,,,,,,88,3,19750.49,0,0,
MA,,69,980,30,20063,SUTENT 50 ,,,,,,,,118,4,26483.61,0,0,
MA,,69,980,30,20064,SUTENT 50 ,,,,,,,,56,2,12568.5,0,0,
MA,,69,980,38,20064,SUTENT 50 ,,,,,,,,58,2,6301.25,0,0,
MA,,69,1440,3,20061,ZYRTEC 5 M,,,,,,,,450,15,598.19,0,0,
MA,,69,1440,3,20062,ZYRTEC 5 M,,,,,,,,1257,40,1901.39,0,0,
MA,,69,1440,3,20063,ZYRTEC 5 M,,,,,,,,1350,43,1963.49,0,0,
MA,,69,1440,3,20064,ZYRTEC 5 M,,,,,,,,1965,61,3045.8,0,0,
MA,,69,1450,3,20061,ZYRTEC 10 ,,,,,,,,1485,48,1900.31,0,0,
MA,,69,1450,3,20062,ZYRTEC 10 ,,,,,,,,2460,80,3632.83,0,0,
MA,,69,1450,3,20063,ZYRTEC 10 ,,,,,,,,2265,76,3559.72,0,0,
MA,,69,1450,3,20064,ZYRTEC 10 ,,,,,,,,2400,80,3643.44,0,0,
MA,,69,1520,68,20061,NORVASC 2.,,,,,,,,13679,354,18226.58,0,0,
MA,,69,1520,68,20062,NORVASC 2.,,,,,,,,9671.856,236,12896.6,0,0,
MA,,69,1520,68,20063,NORVASC 2.,,,,,,,,8622.284,220,11775.31,0,0,
MA,,69,1520,68,20064,NORVASC 2.,,,,,,,,9040.712,233,12551.06,0,0,
MA,,69,1530,41,20061,NORVASC 5 ,,,,,,,,405,13,604.15,0,0,
MA,,69,1530,41,20062,NORVASC 5 ,,,,,,,,333,12,503.61,0,0,
MA,,69,1530,41,20063,NORVASC 5 ,,,,,,,,60,2,93.2,0,0,
MA,,69,1530,68,20061,NORVASC 5 ,,,,,,,,53603,1375,76440.35,0,0,
MA,,69,1530,68,20062,NORVASC 5 ,,,,,,,,38576,1082,55609.7,0,0,
MA,,69,1530,68,20063,NORVASC 5 ,,,,,,,,35973,1021,52246.09,0,0,
MA,,69,1530,68,20064,NORVASC 5 ,,,,,,,,39099,1124,56683.54,0,0,
MA,,69,1530,72,20061,NORVASC 5 ,,,,,,,,18129,516,22962.82,0,0,
MA,,69,1530,72,20062,NORVASC 5 ,,,,,,,,8734,256,11241.18,0,0,
MA,,69,1530,72,20063,NORVASC 5 ,,,,,,,,7630,210,10415.78,0,0,
MA,,69,1530,72,20064,NORVASC 5 ,,,,,,,,7707,218,10878.3,0,0,
MA,,69,1540,41,20061,NORVASC 10,,,,,,,,300,10,613.22,0,0,
MA,,69,1540,41,20062,NORVASC 10,,,,,,,,300,10,618.9,0,0,
MA,,69,1540,41,20063,NORVASC 10,,,,,,,,225,6,464.19,0,0,
MA,,69,1540,41,20064,NORVASC 10,,,,,,,,255,7,532.08,0,0,
MA,,69,1540,68,20061,NORVASC 10,,,,,,,,62056,1844,117557.07,0,0,
MA,,69,1540,68,20062,NORVASC 10,,,,,,,,46653,1481,90892.94,0,0,
MA,,69,1540,68,20063,NORVASC 10,,,,,,,,43989,1443,86789.2,0,0,
MA,,69,1540,68,20064,NORVASC 10,,,,,,,,47311,1575,94048.43,0,0,
MA,,69,1630,66,20061,ZYRTEC-D T,,,,,,,,8993,156,8811.86,0,0,
MA,,69,1630,66,20062,ZYRTEC-D T,,,,,,,,9480,171,9384.07,0,0,
MA,,69,1630,66,20063,ZYRTEC-D T,,,,,,,,9696,182,9300.83,0,0,
MA,,69,1630,66,20064,ZYRTEC-D T,,,,,,,,8834,170,8534.34,0,0,
MA,,69,2150,30,20061,CADUET 5 M,,,,,,,,60,2,102.98,0,0,
MA,,69,2150,30,20062,CADUET 5 M,,,,,,,,90,3,285.75,0,0,
MA,,69,2150,30,20063,CADUET 5 M,,,,,,,,120,4,303.04,0,0,
MA,,69,2150,30,20064,CADUET 5 M,,,,,,,,180,6,337.62,0,0,
MA,,69,2160,30,20061,CADUET 10 ,,,,,,,,7,1,24.16,0,0,
MA,,69,2170,30,20061,CADUET 5 M,,,,,,,,150,5,651.55,0,0,
MA,,69,2170,30,20062,CADUET 5 M,,,,,,,,150,5,651.55,0,0,
MA,,69,2170,30,20063,CADUET 5 M,,,,,,,,180,6,781.86,0,0,
MA,,69,2170,30,20064,CADUET 5 M,,,,,,,,120,4,521.24,0,0,
MA,,69,2180,30,20062,CADUET 10 ,,,,,,,,60,2,62.48,0,0,
MA,,69,2180,30,20063,CADUET 10 ,,,,,,,,120,4,224.03,0,0,
MA,,69,2180,30,20064,CADUET 10 ,,,,,,,,240,8,843.1,0,0,
MA,,69,2190,30,20061,CADUET 5 M,,,,,,,,30,1,127.11,0,0,
MA,,69,2250,30,20061,CADUET 10 ,,,,,,,,90,1,372.33,0,0,
MA,,69,2250,30,20063,CADUET 10 ,,,,,,,,30,1,130.31,0,0,
MA,,69,2250,30,20064,CADUET 10 ,,,,,,,,90,3,375.49,0,0,
MA,,69,2260,30,20064,CADUET 5 M,,,,,,,,60,2,5.68,0,0,
MA,,69,2600,66,20061,PROCARDIA ,,,,,,,,30,1,8.16,0,0,
MA,,69,2650,66,20061,PROCARDIA ,,,,,,,,120,4,172.48,0,0,
MA,,69,2650,72,20061,PROCARDIA ,,,,,,,,180,1,267.54,0,0,
MA,,69,3051,7,20061,ZITHROMAX ,,,,,,,,5,5,122.17,0,0,
MA,,69,3051,7,20062,ZITHROMAX ,,,,,,,,2,2,47.78,0,0,
MA,,69,3051,7,20063,ZITHROMAX ,,,,,,,,3,3,77.25,0,0,
MA,,69,3051,7,20064,ZITHROMAX ,,,,,,,,3,3,76.23,0,0,
MA,,69,3051,75,20061,ZITHROMAX ,,,,,,,,48,41,1162.08,0,0,
MA,,69,3051,75,20062,ZITHROMAX ,,,,,,,,43,32,1055.17,0,0,
MA,,69,3051,75,20063,ZITHROMAX ,,,,,,,,48,34,1184.61,0,0,
MA,,69,3051,75,20064,ZITHROMAX ,,,,,,,,35,33,908.78,0,0,
MA,,69,3060,30,20061,ZITHROMAX ,,,,,,,,686,100,4493.88,0,0,
MA,,69,3060,30,20062,ZITHROMAX ,,,,,,,,68,10,439.02,0,0,
MA,,69,3060,75,20061,ZITHROMAX ,,,,,,,,741,124,5110.49,0,0,
MA,,69,3060,75,20062,ZITHROMAX ,,,,,,,,18,3,131.26,0,0,
MA,,69,3060,86,20061,ZITHROMAX ,,,,,,,,63,14,204.02,0,0,
MA,,69,3060,86,20064,ZITHROMAX ,,,,,,,,6,1,46.58,0,0,
MA,,69,3070,30,20061,ZITHROMAX ,,,,,,,,153,30,2100.95,0,0,
MA,,69,3070,30,20062,ZITHROMAX ,,,,,,,,5,1,53.88,0,0,
MA,,69,3070,30,20064,ZITHROMAX ,,,,,,,,9,2,141.59,0,0,
MA,,69,3070,75,20061,ZITHROMAX ,,,,,,,,47,15,669.01,0,0,
MA,,69,3070,75,20062,ZITHROMAX ,,,,,,,,10,3,155.52,0,0,
MA,,69,3080,30,20061,ZITHROMAX ,,,,,,,,129,20,2353.32,0,0,
MA,,69,3080,30,20062,ZITHROMAX ,,,,,,,,71,8,1311.19,0,0,
MA,,69,3080,30,20063,ZITHROMAX ,,,,,,,,54,4,992.57,0,0,
MA,,69,3080,30,20064,ZITHROMAX ,,,,,,,,24,3,443.13,0,0,
MA,,69,3110,19,20061,ZITHROMAX ,,,,,,,,36458,1649,76712.64,0,0,
MA,,69,3110,19,20062,ZITHROMAX ,,,,,,,,31636,1410,66186.54,0,0,
MA,,69,3110,19,20063,ZITHROMAX ,,,,,,,,7119,319,15017.11,0,0,
MA,,69,3110,19,20064,ZITHROMAX ,,,,,,,,90,6,208.6,0,0,
MA,,69,3120,19,20061,ZITHROMAX ,,,,,,,,34989.5,2040,73828.47,0,0,
MA,,69,3120,19,20062,ZITHROMAX ,,,,,,,,26492,1509,54847.07,0,0,
MA,,69,3120,19,20063,ZITHROMAX ,,,,,,,,5454,287,11132.51,0,0,
MA,,69,3120,19,20064,ZITHROMAX ,,,,,,,,15,1,35.58,0,0,
MA,,69,3130,19,20061,ZITHROMAX ,,,,,,,,27440.351,923,36847.22,0,0,
MA,,69,3130,19,20062,ZITHROMAX ,,,,,,,,24067.221,794,32069.86,0,0,
MA,,69,3130,19,20063,ZITHROMAX ,,,,,,,,3723.023,120,4659.12,0,0,
MA,,69,3130,19,20064,ZITHROMAX ,,,,,,,,46,2,71.16,0,0,
MA,,69,3140,19,20061,ZITHROMAX ,,,,,,,,48008.5,1356,49567,0,0,
MA,,69,3140,19,20062,ZITHROMAX ,,,,,,,,36814.5,1027,37955.33,0,0,
MA,,69,3140,19,20063,ZITHROMAX ,,,,,,,,6678,191,6889.85,0,0,
MA,,69,3140,19,20064,ZITHROMAX ,,,,,,,,150,4,120.49,0,0,
MA,,69,3150,14,20061,ZITHROMAX ,,,,,,,,50,1,1364.84,0,0,
MA,,69,3150,83,20061,ZITHROMAX ,,,,,,,,39,14,996.62,0,0,
MA,,69,3150,83,20062,ZITHROMAX ,,,,,,,,5,2,128.28,0,0,
MA,,69,3230,66,20061,FELDENE 20,,,,,,,,90,3,301.11,0,0,
MA,,69,3230,66,20062,FELDENE 20,,,,,,,,120,3,376.56,0,0,
MA,,69,3230,66,20063,FELDENE 20,,,,,,,,120,2,351.64,0,0,
MA,,69,3230,66,20064,FELDENE 20,,,,,,,,60,1,175.82,0,0,
MA,,69,4170,21,20061,ZMAX 2 G/6,,,,,,,,207,199,9433.79,0,0,
MA,,69,4170,21,20062,ZMAX 2 G/6,,,,,,,,53,52,2470.86,0,0,
MA,,69,4170,21,20063,ZMAX 2 G/6,,,,,,,,25,23,1162.77,0,0,
MA,,69,4170,21,20064,ZMAX 2 G/6,,,,,,,,32,31,1490.32,0,0,
MA,,69,4190,68,20061,REVATIO 20,,,,,,,,1830,19,14037.28,0,0,
MA,,69,4190,68,20062,REVATIO 20,,,,,,,,2430,29,20123.24,0,0,
MA,,69,4190,68,20063,REVATIO 20,,,,,,,,2799,32,22890.9,0,0,
MA,,69,4190,68,20064,REVATIO 20,,,,,,,,4528,53,39906.39,0,0,
MA,,69,5440,93,20061,VISTARIL 2,,,,,,,,2453,10,844.02,0,0,
MA,,69,5440,93,20062,VISTARIL 2,,,,,,,,660,5,218.81,0,0,
MA,,69,5440,93,20063,VISTARIL 2,,,,,,,,390,4,147.32,0,0,
MA,,69,5440,93,20064,VISTARIL 2,,,,,,,,275,3,103.94,0,0,
MA,,69,5440,97,20061,VISTARIL 2,,,,,,,,90,2,34.87,0,0,
MA,,69,5440,97,20062,VISTARIL 2,,,,,,,,20,1,9.86,0,0,
MA,,69,5440,97,20063,VISTARIL 2,,,,,,,,300,2,103.49,0,0,
MA,,69,5500,66,20061,ZYRTEC 5 M,,,,,,,,2400,74,4379.91,0,0,
MA,,69,5500,66,20062,ZYRTEC 5 M,,,,,,,,3290,97,5737.34,0,0,
MA,,69,5500,66,20063,ZYRTEC 5 M,,,,,,,,3265,95,5755.46,0,0,
MA,,69,5500,66,20064,ZYRTEC 5 M,,,,,,,,3357,100,5914.33,0,0,
MA,,69,5510,66,20061,ZYRTEC 10 ,,,,,,,,52478,1658,98569.97,0,0,
MA,,69,5510,66,20062,ZYRTEC 10 ,,,,,,,,68135,2189,129512.44,0,0,
MA,,69,5510,66,20063,ZYRTEC 10 ,,,,,,,,68239,2231,130808.01,0,0,
MA,,69,5510,66,20064,ZYRTEC 10 ,,,,,,,,55938,1838,107486.31,0,0,
MA,,69,5530,47,20061,ZYRTEC 1 M,,,,,,,,164347,835,37645.33,0,0,
MA,,69,5530,47,20062,ZYRTEC 1 M,,,,,,,,218419.5,1175,50560.3,0,0,
MA,,69,5530,47,20063,ZYRTEC 1 M,,,,,,,,173567,932,39686,0,0,
MA,,69,5530,47,20064,ZYRTEC 1 M,,,,,,,,180544,939,40800.63,0,0,
MA,,69,5530,93,20061,ZYRTEC 1 M,,,,,,,,52707,209,11054.26,0,0,
MA,,69,5530,93,20062,ZYRTEC 1 M,,,,,,,,55834,239,12506.6,0,0,
MA,,69,5530,93,20063,ZYRTEC 1 M,,,,,,,,48521,202,11048.76,0,0,
MA,,69,5530,93,20064,ZYRTEC 1 M,,,,,,,,54870,232,11870.38,0,0,
MA,,69,5810,60,20061,TIKOSYN 0.,,,,,,,,420,5,601.78,0,0,
MA,,69,5810,60,20062,TIKOSYN 0.,,,,,,,,180,3,354.96,0,0,
MA,,69,5810,60,20063,TIKOSYN 0.,,,,,,,,120,2,235.4,0,0,
MA,,69,5810,60,20064,TIKOSYN 0.,,,,,,,,420,7,831.24,0,0,
MA,,69,5820,43,20064,TIKOSYN 0.,,,,,,,,30,1,62.18,0,0,
MA,,69,5820,60,20061,TIKOSYN 0.,,,,,,,,480,6,946.57,0,0,
MA,,69,5820,60,20062,TIKOSYN 0.,,,,,,,,780,11,1538.17,0,0,
MA,,69,5820,60,20063,TIKOSYN 0.,,,,,,,,600,10,1186.2,0,0,
MA,,69,5820,60,20064,TIKOSYN 0.,,,,,,,,840,14,1659.5,0,0,
MA,,71,7,24,20061,DILANTIN 5,,,,,,,,109791,1059,28455.11,0,0,
MA,,71,7,24,20062,DILANTIN 5,,,,,,,,89257,851,23280.32,0,0,
MA,,71,7,24,20063,DILANTIN 5,,,,,,,,85133,815,22400.23,0,0,
MA,,71,7,24,20064,DILANTIN 5,,,,,,,,100981,921,27195.68,27195.68,0,
MA,,71,7,40,20061,DILANTIN 5,,,,,,,,2326,23,689.39,0,0,
MA,,71,7,40,20062,DILANTIN 5,,,,,,,,1995,18,577.27,0,0,
MA,,71,7,40,20063,DILANTIN 5,,,,,,,,2250,21,653.95,0,0,
MA,,71,7,40,20064,DILANTIN 5,,,,,,,,2115,21,637.24,0,0,
MA,,71,144,23,20061,FEMHRT 1/5,,,,,,,,56,8,77.4,0,0,
MA,,71,144,45,20061,FEMHRT 1/5,,,,,,,,56,2,74.42,0,0,
MA,,71,144,45,20062,FEMHRT 1/5,,,,,,,,56,2,75.84,0,0,
MA,,71,155,23,20061,LIPITOR 10,,,,,,,,614855,18930,1416204.93,0,0,
MA,,71,155,23,20062,LIPITOR 10,,,,,,,,486055,15800,1136270.06,0,0,
MA,,71,155,23,20063,LIPITOR 10,,,,,,,,457564,15203,1075137.99,0,0,
