State Code,Firms,Labeler codecode Product Package Size,Product code,Package size Size,Period Covered,FDA Approved drug name,Generic/Brand,Application #,Comments,Gen availability,Name of Gen,Date of Gen availability,Price issue,ANDA APP#,Units Reimbursed,No. of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non-Medicaid Amount Reimbursed,,,
MA,,2,2606,5,20003,OPIUM     ,,,,,,,,,390,4,135.91,0,0,,,
MA,,2,2606,5,20004,OPIUM     ,,,,,,,,,390,4,136.41,0,0,,,
MA,,2,2606,58,20001,OPIUM     ,,,,,,,,,2121,21,810.81,0,0,,,
MA,,2,2606,58,20002,OPIUM     ,,,,,,,,,1860,15,701.28,0,0,,,
MA,,2,2606,58,20003,OPIUM     ,,,,,,,,,1120,7,417.16,0,0,,,
MA,,2,2606,58,20004,OPIUM     ,,,,,,,,,390,2,144.14,0,0,,,
MA,,2,1031,2,20001,PHENOBARBI,,,,,,,,,1290,14,39.91,0,0,,,
MA,,2,1031,2,20002,PHENOBARBI,,,,,,,,,888,9,23.75,0,0,,,
MA,,2,1031,2,20003,PHENOBARBI,,,,,,,,,660,5,16.67,0,0,,,
MA,,2,1031,2,20004,PHENOBARBI,,,,,,,,,180,1,3.73,0,0,,,
MA,,2,1032,2,20001,PHENOBARBI,,,,,,,,,4520,49,159.72,0,0,,,
MA,,2,1032,2,20002,PHENOBARBI,,,,,,,,,4470,49,144.36,0,0,,,
MA,,2,1032,2,20003,PHENOBARBI,,,,,,,,,4705,51,157.67,0,0,,,
MA,,2,1032,2,20004,PHENOBARBI,,,,,,,,,3642,42,122.1,0,0,,,
MA,,2,1032,4,20001,PHENOBARBI,,,,,,,,,465,6,18.7,0,0,,,
MA,,2,1032,4,20002,PHENOBARBI,,,,,,,,,390,6,18.34,0,0,,,
MA,,2,1032,4,20003,PHENOBARBI,,,,,,,,,240,5,15.12,0,0,,,
MA,,2,1032,4,20004,PHENOBARBI,,,,,,,,,240,5,15.12,0,0,,,
MA,,2,1033,2,20001,PHENOBARBI,,,,,,,,,2305,41,188.4,0,0,,,
MA,,2,1033,2,20002,PHENOBARBI,,,,,,,,,1920,32,145.66,0,0,,,
MA,,2,1033,2,20003,PHENOBARBI,,,,,,,,,1288,31,117.66,0,0,,,
MA,,2,1033,2,20004,PHENOBARBI,,,,,,,,,1291,37,125.66,0,0,,,
MA,,2,1037,2,20001,PHENOBARBI,,,,,,,,,1684,25,95.32,0,0,,,
MA,,2,1037,2,20002,PHENOBARBI,,,,,,,,,1590,22,89.49,0,0,,,
MA,,2,1037,2,20003,PHENOBARBI,,,,,,,,,1812,24,96.86,0,0,,,
MA,,2,1037,2,20004,PHENOBARBI,,,,,,,,,1680,25,101.3,0,0,,,
MA,,2,1037,4,20001,PHENOBARBI,,,,,,,,,4224,84,332.13,0,0,,,
MA,,2,1037,4,20002,PHENOBARBI,,,,,,,,,2813,50,194.56,0,0,,,
MA,,2,1037,4,20003,PHENOBARBI,,,,,,,,,2220,36,144.72,0,0,,,
MA,,2,1037,4,20004,PHENOBARBI,,,,,,,,,2172,34,135.19,0,0,,,
MA,,2,2438,5,20001,PHENOBARBI,,,,,,,,,4770,9,56.04,0,0,,,
MA,,2,2438,5,20002,PHENOBARBI,,,,,,,,,3930,5,38.95,0,0,,,
MA,,2,2438,5,20003,PHENOBARBI,,,,,,,,,6210,10,67.84,0,0,,,
MA,,2,2438,5,20004,PHENOBARBI,,,,,,,,,3000,5,33.28,0,0,,,
MA,,2,1438,1,20001,PROGESTERO,,,,,,,,,336,9,935.85,0,0,,,
MA,,2,1438,1,20002,PROGESTERO,,,,,,,,,126,3,305.52,0,0,,,
MA,,2,1438,1,20003,PROGESTERO,,,,,,,,,48,1,98.02,0,0,,,
MA,,2,1438,1,20004,PROGESTERO,,,,,,,,,93,4,166.66,0,0,,,
MA,,2,4006,2,20001,PROZAC    ,,,,,,,,,60,3,146.41,0,0,,,
MA,,2,4006,2,20002,PROZAC    ,,,,,,,,,1601,45,3223.23,0,0,,,
MA,,2,4006,2,20003,PROZAC    ,,,,,,,,,2705,71,5803.17,0,0,,,
MA,,2,4006,2,20004,PROZAC    ,,,,,,,,,3777,104,8852.71,0,0,,,
MA,,2,4006,30,20001,PROZAC    ,,,,,,,,,116027,2913,260136.03,0,0,,,
MA,,2,4006,30,20002,PROZAC    ,,,,,,,,,109861,2744,247099.46,0,0,,,
MA,,2,4006,30,20003,PROZAC    ,,,,,,,,,114813,2890,260289.95,0,0,,,
MA,,2,4006,30,20004,PROZAC    ,,,,,,,,,117020,2972,265553.98,0,0,,,
MA,,2,629,2,20001,QUININE SU,,,,,,,,,100,1,9.7,0,0,,,
MA,,2,4165,2,20001,RALOXIFENE,Brand,20815,,NoTE,,,,,19111,582,35844.9,0,0,,,
MA,,2,4165,2,20002,RALOXIFENE,Brand,20815,,NoTE,,,,,22549,702,41286.26,0,0,,,
MA,,2,4165,2,20003,RALOXIFENE,Brand,20815,,NoTE,,,,,23854,754,44333.66,0,0,,,
MA,,2,4165,2,20004,RALOXIFENE,Brand,20815,,NoTE,,,,,29413,906,54041.69,0,0,,,
MA,,2,4165,30,20001,RALOXIFENE,Brand,20815,,NoTE,,,,,68413,1813,125960.48,0,0,,,
MA,,2,4165,30,20002,RALOXIFENE,Brand,20815,,NoTE,,,,,76048,2043,141703.06,0,0,,,
MA,,2,4165,30,20003,RALOXIFENE,Brand,20815,,NoTE,,,,,81737,2242,152185.59,0,0,,,
MA,,2,4165,30,20004,RALOXIFENE,Brand,20815,,NoTE,,,,,90535,2496,169166.15,0,0,,,
MA,,2,8210,1,20001,REGULAR IL,,,,,,,,,850,69,2181.49,0,0,,,
MA,,2,8210,1,20002,REGULAR IL,,,,,,,,,320,26,835.03,0,0,,,
MA,,2,8210,1,20003,REGULAR IL,,,,,,,,,60,6,144.71,0,0,,,
MA,,2,8210,1,20004,REGULAR IL,,,,,,,,,40,4,102.16,0,0,,,
MA,,2,8211,1,20001,REGULAR IL,,,,,,,,,560,36,1982.75,0,0,,,
MA,,2,8211,1,20002,REGULAR IL,,,,,,,,,570,34,2198.39,0,0,,,
MA,,2,8211,1,20003,REGULAR IL,,,,,,,,,340,24,1383.56,0,0,,,
MA,,2,8211,1,20004,REGULAR IL,,,,,,,,,520,31,1856.83,0,0,,,
MA,,2,3210,45,20003,SARAFEM   ,,,,,,,,,84,3,185.17,0,0,,,
MA,,2,3210,45,20004,SARAFEM   ,,,,,,,,,941,31,2176,0,0,,,
MA,,2,3220,45,20003,SARAFEM   ,,,,,,,,,102,4,256.42,0,0,,,
MA,,2,3220,45,20004,SARAFEM   ,,,,,,,,,1730,58,4112.7,0,0,,,
MA,,2,640,2,20001,SECONAL SO,,,,,,,,,1012,15,235.84,0,0,,,
MA,,2,640,2,20002,SECONAL SO,,,,,,,,,448,8,109.37,0,0,,,
MA,,2,640,2,20003,SECONAL SO,,,,,,,,,62,2,18.46,0,0,,,
MA,,2,640,2,20004,SECONAL SO,,,,,,,,,14,3,10.5,0,0,,,
MA,,2,2029,2,20001,SODIUM BIC,,,,,,,,,850,3,47.75,0,0,,,
MA,,2,2029,2,20002,SODIUM BIC,,,,,,,,,570,2,33.25,0,0,,,
MA,,2,2029,2,20004,SODIUM BIC,,,,,,,,,300,4,26.58,0,0,,,
MA,,2,2024,2,20002,SODIUM CHL,,,,,,,,,180,1,9.69,0,0,,,
MA,,2,2054,2,20001,SULFADIAZI,,,,,,,,,240,1,24.86,0,0,,,
MA,,2,2054,2,20003,SULFADIAZI,,,,,,,,,240,1,24.86,0,0,,,
MA,,2,7231,1,20001,TAZIDIME  ,,,,,,,,,12,3,165.48,0,0,,,
MA,,2,7231,25,20001,TAZIDIME  ,,,,,,,,,24,1,315.48,0,0,,,
MA,,2,7231,25,20002,TAZIDIME  ,,,,,,,,,33,3,439.34,0,0,,,
MA,,2,7231,25,20003,TAZIDIME  ,,,,,,,,,30,1,394.23,0,0,,,
MA,,2,7231,25,20004,TAZIDIME  ,,,,,,,,,77,12,1040.11,0,0,,,
MA,,2,7234,1,20004,TAZIDIME  ,,,,,,,,,42,3,1099.5,0,0,,,
MA,,2,2063,2,20001,THIAMINE H,,,,,,,,,30,1,2.83,0,0,,,
MA,,2,665,2,20001,TUINAL    ,,,,,,,,,420,7,111.44,0,0,,,
MA,,2,665,2,20002,TUINAL    ,,,,,,,,,180,3,47.76,0,0,,,
MA,,2,1444,1,20003,VANCOCIN H,,,,,,,,,18,2,133.7,0,0,,,
MA,,2,2372,37,20001,VANCOCIN H,,,,,,,,,2400,14,5659.14,0,0,,,
MA,,2,2372,37,20002,VANCOCIN H,,,,,,,,,600,5,1414.55,0,0,,,
MA,,2,2372,37,20003,VANCOCIN H,,,,,,,,,850,7,2011.19,0,0,,,
MA,,2,2372,37,20004,VANCOCIN H,,,,,,,,,480,3,880.54,0,0,,,
MA,,2,3125,42,20001,VANCOCIN H,,,,,,,,,2959,78,12711.05,0,0,,,
MA,,2,3125,42,20002,VANCOCIN H,,,,,,,,,3634,89,17036.03,0,0,,,
MA,,2,3125,42,20003,VANCOCIN H,,,,,,,,,2351,55,10589.74,0,0,,,
MA,,2,3125,42,20004,VANCOCIN H,,,,,,,,,2488,59,11721.15,0,0,,,
MA,,2,3126,42,20001,VANCOCIN H,,,,,,,,,2588,66,22617.43,0,0,,,
MA,,2,3126,42,20002,VANCOCIN H,,,,,,,,,3304,82,29389.43,0,0,,,
MA,,2,3126,42,20003,VANCOCIN H,,,,,,,,,3110,78,27866.78,0,0,,,
MA,,2,3126,42,20004,VANCOCIN H,,,,,,,,,3171,82,27382.3,0,0,,,
MA,,2,5105,1,20001,VANCOCIN H,,,,,,,,,100,1,166.84,0,0,,,
MA,,2,5105,1,20002,VANCOCIN H,,,,,,,,,100,1,25,0,0,,,
MA,,2,5105,1,20003,VANCOCIN H,,,,,,,,,300,2,489.06,0,0,,,
MA,,2,5105,1,20004,VANCOCIN H,,,,,,,,,5,1,10.53,0,0,,,
MA,,2,5105,16,20001,VANCOCIN H,,,,,,,,,12480,56,19682.76,0,0,,,
MA,,2,5105,16,20002,VANCOCIN H,,,,,,,,,6280,54,8995.2,0,0,,,
MA,,2,5105,16,20003,VANCOCIN H,,,,,,,,,3550,29,5382.73,0,0,,,
MA,,2,5105,16,20004,VANCOCIN H,,,,,,,,,4660,32,5725.58,0,0,,,
MA,,2,7298,10,20001,VANCOCIN H,,,,,,,,,33,15,522.54,0,0,,,
MA,,2,7298,10,20002,VANCOCIN H,,,,,,,,,6,1,91.44,0,0,,,
MA,,2,7321,1,20004,VANCOCIN H,,,,,,,,,15,1,217.5,0,0,,,
MA,,2,7321,25,20004,VANCOCIN H,,,,,,,,,38,4,526.74,0,0,,,
MA,,2,346,2,20002,V-CILLIN K,,,,,,,,,60,2,20.05,0,0,,,
MA,,2,346,2,20004,V-CILLIN K,,,,,,,,,25,1,4.54,0,0,,,
MA,,2,2316,68,20002,V-CILLIN K,,,,,,,,,300,1,15.33,0,0,,,
MA,,2,1452,1,20001,VELBAN    ,,,,,,,,,6,3,221.52,0,0,,,
MA,,2,1452,1,20002,VELBAN    ,,,,,,,,,6,3,221.52,0,0,,,
MA,,2,4112,60,20001,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,317332,8731,1325158.75,0,0,,,
MA,,2,4112,60,20002,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,337686,9110,1401187.48,0,0,,,
MA,,2,4112,60,20003,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,357689,9465,1476363.4,0,0,,,
MA,,2,4112,60,20004,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,393222,10094,1613859.98,0,0,,,
MA,,2,4115,33,20001,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,630,10,3215.95,0,0,,,
MA,,2,4115,33,20002,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,556,39,2898.94,0,0,,,
MA,,2,4115,33,20003,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,1198,82,6219.83,0,0,,,
MA,,2,4115,33,20004,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,1170,92,6105.14,0,0,,,
MA,,2,4115,60,20001,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,543303,13837,2691969.59,0,0,,,
MA,,2,4115,60,20002,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,530502,13497,2621847.67,0,0,,,
MA,,2,4115,60,20003,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,522287,13198,2554320.7,0,0,,,
MA,,2,4115,60,20004,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,524702,13262,2567173.12,0,0,,,
MA,,2,4116,33,20001,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,300,7,1538.53,0,0,,,
MA,,2,4116,33,20002,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,307,8,1576.48,0,0,,,
MA,,2,4116,33,20003,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,330,7,1391.59,0,0,,,
MA,,2,4116,33,20004,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,538,12,2757.53,0,0,,,
MA,,2,4116,60,20001,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,157483,4187,783417.76,0,0,,,
MA,,2,4116,60,20002,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,145391,3974,720082.88,0,0,,,
MA,,2,4116,60,20003,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,140961,3952,694450.66,0,0,,,
MA,,2,4116,60,20004,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,139126,3919,683482.03,0,0,,,
MA,,2,4117,33,20001,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,441,13,3347.01,0,0,,,
MA,,2,4117,33,20002,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,954,42,7380.84,0,0,,,
MA,,2,4117,33,20003,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,926,24,7163.66,0,0,,,
MA,,2,4117,33,20004,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,1093,38,8494.7,0,0,,,
MA,,2,4117,60,20001,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,737543,19332,5571323.22,0,0,,,
MA,,2,4117,60,20002,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,723619,18594,5473961.79,0,0,,,
MA,,2,4117,60,20003,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,717563,18354,5396694.65,0,0,,,
MA,,2,4117,60,20004,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,24-Oct-11,,76000,728875,18526,5472086.65,0,0,,,
MA,,2,4415,30,20001,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,10/24/2011,,76000,2001,72,22594.32,0,0,,,
MA,,2,4415,30,20002,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,10/24/2011,,76000,25567,848,288214.59,0,0,,,
MA,,2,4415,30,20003,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,10/24/2011,,76000,54147,1796,605915.9,0,0,,,
MA,,2,4415,30,20004,ZYPREXA   ,Brand,20592,,Yes,Olanzapine,10/24/2011,,76534,76149,2555,856465.33,0,0,,,
MA,,2,4453,85,20004,ZYPREXA ZY,Brand,21086,,Yes,Olanzapine,10/24/2011,,76534,598,18,2750.01,0,0,,,
MA,,2,4454,85,20004,ZYPREXA ZY,Brand,21086,,Yes,Olanzapine,10/24/2011,,76534,585,13,5275.89,0,0,,,
MA,,3,5240,50,20001,ALTENOLOL ,,,,,,,,,150,5,21.35,0,0,,,
MA,,3,5240,50,20002,ALTENOLOL ,,,,,,,,,180,6,26.1,0,0,,,
MA,,3,5240,50,20003,ALTENOLOL ,,,,,,,,,90,3,12.81,0,0,,,
MA,,3,5240,50,20004,ALTENOLOL ,,,,,,,,,60,2,8.54,0,0,,,
MA,,3,5040,50,20001,ATENOLOL  ,,,,,,,,,60,2,7.6,0,0,,,
MA,,3,5040,50,20002,ATENOLOL  ,,,,,,,,,60,2,7.36,0,0,,,
MA,,3,5040,50,20003,ATENOLOL  ,,,,,,,,,120,4,15.2,0,0,,,
MA,,3,5040,50,20004,ATENOLOL  ,,,,,,,,,60,2,7.6,0,0,,,
MA,,3,5040,75,20001,ATENOLOL  ,,,,,,,,,60,2,7.6,0,0,,,
MA,,3,5040,75,20002,ATENOLOL  ,,,,,,,,,200,4,18.13,0,0,,,
MA,,3,5040,75,20003,ATENOLOL  ,,,,,,,,,210,3,16.62,0,0,,,
MA,,3,5040,75,20004,ATENOLOL  ,,,,,,,,,280,4,33.49,0,0,,,
MA,,3,2560,10,20001,AZACTAM   ,Brand,50580,,Yes,AZTREONAM,18-Jun-10,,65439,33,1,471.49,0,0,,,
MA,,3,2560,10,20002,AZACTAM   ,Brand,50580,,Yes,AZTREONAM,18-Jun-10,,65439,134,11,1529.44,0,0,,,
MA,,3,2560,10,20003,AZACTAM   ,Brand,50580,,Yes,AZTREONAM,18-Jun-10,,65439,108,4,1546.37,0,0,,,
MA,,3,2560,10,20004,AZACTAM   ,Brand,50580,,Yes,AZTREONAM,18-Jun-10,,65439,167,6,2389.88,0,0,,,
MA,,3,2570,10,20003,AZACTAM   ,Brand,50580,,Yes,AZTREONAM,18-Jun-10,,65439,48,1,724.68,0,0,,,
MA,,3,485,50,20001,CAPOTEN 10,,,,,,,,,840,8,1377.33,0,0,,,
MA,,3,485,50,20002,CAPOTEN 10,,,,,,,,,630,6,804.07,0,0,,,
MA,,3,485,50,20003,CAPOTEN 10,,,,,,,,,360,3,746.04,0,0,,,
MA,,3,485,50,20004,CAPOTEN 10,,,,,,,,,360,3,746.04,0,0,,,
MA,,3,450,54,20001,CAPOTEN 12,,,,,,,,,4692,61,3073.07,0,0,,,
MA,,3,450,54,20002,CAPOTEN 12,,,,,,,,,2778,42,1965.15,0,0,,,
MA,,3,450,54,20003,CAPOTEN 12,,,,,,,,,3025,43,2239.93,0,0,,,
MA,,3,450,54,20004,CAPOTEN 12,,,,,,,,,2273,35,1604.55,0,0,,,
MA,,3,450,75,20001,CAPOTEN 12,,,,,,,,,300,1,252.31,0,0,,,
MA,,3,452,50,20001,CAPOTEN 25,,,,,,,,,4880,51,4444.86,0,0,,,
MA,,3,452,50,20002,CAPOTEN 25,,,,,,,,,4135,43,3514.74,0,0,,,
MA,,3,452,50,20003,CAPOTEN 25,,,,,,,,,4600,47,4111.74,0,0,,,
MA,,3,452,50,20004,CAPOTEN 25,,,,,,,,,3030,33,2714.17,0,0,,,
MA,,3,452,51,20002,CAPOTEN 25,,,,,,,,,180,2,161.3,0,0,,,
MA,,3,452,51,20003,CAPOTEN 25,,,,,,,,,360,3,318.42,0,0,,,
MA,,3,452,51,20004,CAPOTEN 25,,,,,,,,,420,4,374.23,0,0,,,
MA,,3,452,75,20001,CAPOTEN 25,,,,,,,,,60,1,54.35,0,0,,,
MA,,3,452,75,20004,CAPOTEN 25,,,,,,,,,180,2,165.38,0,0,,,
MA,,3,482,50,20001,CAPOTEN 50,,,,,,,,,2630,26,4089.4,0,0,,,
MA,,3,482,50,20002,CAPOTEN 50,,,,,,,,,1970,23,3077.33,0,0,,,
MA,,3,482,50,20003,CAPOTEN 50,,,,,,,,,2800,15,2334.86,0,0,,,
MA,,3,482,50,20004,CAPOTEN 50,,,,,,,,,1410,11,2174.74,0,0,,,
MA,,3,482,75,20003,CAPOTEN 50,,,,,,,,,180,1,277.43,0,0,,,
MA,,3,482,75,20004,CAPOTEN 50,,,,,,,,,180,1,277.43,0,0,,,
MA,,3,338,50,20001,CAPOZIDE 2,,,,,,,,,1230,23,1117.79,0,0,,,
MA,,3,338,50,20002,CAPOZIDE 2,,,,,,,,,1130,22,1049.4,0,0,,,
MA,,3,338,50,20003,CAPOZIDE 2,,,,,,,,,920,19,857.1,0,0,,,
MA,,3,338,50,20004,CAPOZIDE 2,,,,,,,,,650,11,599.5,0,0,,,
MA,,3,384,50,20003,CAPOZIDE 5,,,,,,,,,180,1,274.57,0,0,,,
MA,,3,390,50,20001,CAPOZIDE 5,,,,,,,,,270,5,410.51,0,0,,,
MA,,3,390,50,20002,CAPOZIDE 5,,,,,,,,,210,4,327.41,0,0,,,
MA,,3,390,50,20003,CAPOZIDE 5,,,,,,,,,240,4,372.76,0,0,,,
MA,,3,390,50,20004,CAPOZIDE 5,,,,,,,,,120,2,186.38,0,0,,,
MA,,3,749,50,20001,CEPHALEXIN,,,,,,,,,2063,67,420.22,0,0,,,
MA,,3,749,50,20002,CEPHALEXIN,,,,,,,,,2269,78,439,0,0,,,
MA,,3,749,50,20003,CEPHALEXIN,,,,,,,,,2693,87,521.3,0,0,,,
MA,,3,749,50,20004,CEPHALEXIN,,,,,,,,,1707,55,321.92,0,0,,,
MA,,3,749,60,20001,CEPHALEXIN,,,,,,,,,6641,253,1399.84,0,0,,,
MA,,3,749,60,20002,CEPHALEXIN,,,,,,,,,5999,209,1200.53,0,0,,,
MA,,3,749,60,20003,CEPHALEXIN,,,,,,,,,5004,175,1039.85,0,0,,,
MA,,3,749,60,20004,CEPHALEXIN,,,,,,,,,3359,138,771.67,0,0,,,
MA,,3,874,50,20001,CEPHALEXIN,,,,,,,,,4706,163,1359.02,0,0,,,
MA,,3,874,50,20002,CEPHALEXIN,,,,,,,,,8535,317,2396.99,0,0,,,
MA,,3,874,50,20003,CEPHALEXIN,,,,,,,,,8503,306,2488.82,0,0,,,
MA,,3,874,50,20004,CEPHALEXIN,,,,,,,,,7062,252,2048.69,0,0,,,
MA,,3,874,60,20001,CEPHALEXIN,,,,,,,,,17965,601,5131.06,0,0,,,
MA,,3,874,60,20002,CEPHALEXIN,,,,,,,,,12645,416,3342.05,0,0,,,
MA,,3,874,60,20003,CEPHALEXIN,,,,,,,,,9844,346,2658.86,0,0,,,
MA,,3,874,60,20004,CEPHALEXIN,,,,,,,,,7026,245,2055.54,0,0,,,
MA,,3,2201,30,20001,CEPHALEXIN,,,,,,,,,1500,11,54.6,0,0,,,
MA,,3,2201,30,20002,CEPHALEXIN,,,,,,,,,1100,9,37.77,0,0,,,
MA,,3,2201,30,20003,CEPHALEXIN,,,,,,,,,800,5,35.4,0,0,,,
MA,,3,2201,30,20004,CEPHALEXIN,,,,,,,,,400,2,16.2,0,0,,,
MA,,3,2201,40,20001,CEPHALEXIN,,,,,,,,,2400,11,78,0,0,,,
MA,,3,2201,40,20002,CEPHALEXIN,,,,,,,,,3700,18,123.44,0,0,,,
MA,,3,2201,40,20003,CEPHALEXIN,,,,,,,,,2200,11,78.16,0,0,,,
MA,,3,2201,40,20004,CEPHALEXIN,,,,,,,,,1400,7,51.53,0,0,,,
MA,,3,2202,30,20001,CEPHALEXIN,,,,,,,,,3300,26,321.68,0,0,,,
MA,,3,2202,30,20002,CEPHALEXIN,,,,,,,,,3400,29,287.15,0,0,,,
MA,,3,2202,30,20003,CEPHALEXIN,,,,,,,,,4800,31,456.04,0,0,,,
MA,,3,2202,30,20004,CEPHALEXIN,,,,,,,,,2000,14,188.38,0,0,,,
MA,,3,2202,40,20001,CEPHALEXIN,,,,,,,,,27300,116,1153.77,0,0,,,
MA,,3,2202,40,20002,CEPHALEXIN,,,,,,,,,17715,77,713.78,0,0,,,
MA,,3,2202,40,20003,CEPHALEXIN,,,,,,,,,11150,52,499.93,0,0,,,
MA,,3,2202,40,20004,CEPHALEXIN,,,,,,,,,9400,37,431.39,0,0,,,
MA,,3,208,50,20001,CORGARD 12,,,,,,,,,360,7,913.12,0,0,,,
MA,,3,208,50,20002,CORGARD 12,,,,,,,,,400,6,1019.14,0,0,,,
MA,,3,208,50,20003,CORGARD 12,,,,,,,,,330,6,843.41,0,0,,,
MA,,3,208,50,20004,CORGARD 12,,,,,,,,,420,7,1071.84,0,0,,,
MA,,3,246,49,20001,CORGARD 16,,,,,,,,,90,1,249.94,0,0,,,
MA,,3,246,49,20002,CORGARD 16,,,,,,,,,60,1,170.02,0,0,,,
MA,,3,246,49,20003,CORGARD 16,,,,,,,,,60,1,170.02,0,0,,,
MA,,3,246,49,20004,CORGARD 16,,,,,,,,,60,1,170.02,0,0,,,
MA,,3,232,50,20001,CORGARD 20,,,,,,,,,1090,24,1258.7,0,0,,,
MA,,3,232,50,20002,CORGARD 20,,,,,,,,,780,21,878.1,0,0,,,
MA,,3,232,50,20003,CORGARD 20,,,,,,,,,1100,28,1225.15,0,0,,,
MA,,3,232,50,20004,CORGARD 20,,,,,,,,,1240,25,1456.69,0,0,,,
MA,,3,232,51,20003,CORGARD 20,,,,,,,,,90,1,100.11,0,0,,,
MA,,3,207,50,20001,CORGARD 40,,,,,,,,,3440,62,4739.15,0,0,,,
MA,,3,207,50,20002,CORGARD 40,,,,,,,,,3760,63,5377.32,0,0,,,
MA,,3,207,50,20003,CORGARD 40,,,,,,,,,3630,65,5245.11,0,0,,,
MA,,3,207,50,20004,CORGARD 40,,,,,,,,,3185,53,4474.4,0,0,,,
MA,,3,207,53,20003,CORGARD 40,,,,,,,,,60,1,78.16,0,0,,,
MA,,3,207,53,20004,CORGARD 40,,,,,,,,,300,5,390.8,0,0,,,
MA,,3,207,76,20001,CORGARD 40,,,,,,,,,90,2,122.12,0,0,,,
MA,,3,207,76,20002,CORGARD 40,,,,,,,,,210,5,295.42,0,0,,,
MA,,3,207,76,20003,CORGARD 40,,,,,,,,,165,3,228.84,0,0,,,
MA,,3,207,76,20004,CORGARD 40,,,,,,,,,210,3,290.22,0,0,,,
MA,,3,241,50,20001,CORGARD 80,,,,,,,,,750,18,1364.08,0,0,,,
MA,,3,241,50,20002,CORGARD 80,,,,,,,,,780,19,1532.26,0,0,,,
MA,,3,241,50,20003,CORGARD 80,,,,,,,,,870,21,1610.17,0,0,,,
MA,,3,241,50,20004,CORGARD 80,,,,,,,,,960,24,1824.55,0,0,,,
MA,,3,241,76,20001,CORGARD 80,,,,,,,,,30,1,54.87,0,0,,,
MA,,3,241,76,20002,CORGARD 80,,,,,,,,,90,3,175.59,0,0,,,
MA,,3,241,76,20003,CORGARD 80,,,,,,,,,90,3,139.33,0,0,,,
MA,,3,283,50,20001,CORZD 40MG,,,,,,,,,450,12,549.33,0,0,,,
MA,,3,283,50,20002,CORZD 40MG,,,,,,,,,370,9,497.1,0,0,,,
MA,,3,283,50,20003,CORZD 40MG,,,,,,,,,705,16,945.39,0,0,,,
MA,,3,283,50,20004,CORZD 40MG,,,,,,,,,1010,23,1375.19,0,0,,,
MA,,3,284,50,20001,CORZD 80MG,Brand,18647,,Yes,NADOLOL AND BENDROFLUMETHIAZIDE,3/30/2007,,77833,30,1,54.71,0,0,,,
MA,,3,284,50,20002,CORZD 80MG,Brand,18647,,Yes,NADOLOL AND BENDROFLUMETHIAZIDE,3/30/2007,,77833,120,4,226.66,0,0,,,
MA,,3,284,50,20003,CORZD 80MG,Brand,18647,,Yes,NADOLOL AND BENDROFLUMETHIAZIDE,3/30/2007,,77833,90,3,169.21,0,0,,,
MA,,3,284,50,20004,CORZD 80MG,Brand,18647,,Yes,NADOLOL AND BENDROFLUMETHIAZIDE,3/30/2007,,77833,60,2,110.98,0,0,,,
MA,,3,251,50,20001,DELESTROGE,,,,,,,,,30,6,571.06,0,0,,,
